,sim_num,date_quarantined,q_on_ind_on,q_on_ind_off,q_on_ind_on_off,q_off_ind_on,q_off_ind_off,q_off_ind_on_off
104503,967,2020-11-08,0,0,0,0,0,0
104504,967,2020-11-09,2,0,0,0,0,0
104505,967,2020-11-10,0,0,0,0,0,0
104506,967,2020-11-11,0,0,0,0,0,0
104507,967,2020-11-12,1,0,0,0,0,0
104508,967,2020-11-13,0,0,0,0,0,0
104509,967,2020-11-14,0,0,0,0,0,0
104510,967,2020-11-15,0,0,0,0,0,0
104511,967,2020-11-16,0,0,0,0,0,0
104512,967,2020-11-17,0,0,0,0,0,0
104513,967,2020-11-18,7,0,0,1,0,0
104514,967,2020-11-19,0,0,0,0,0,0
104515,967,2020-11-20,0,0,0,0,0,0
104516,967,2020-11-21,0,0,0,0,0,0
104517,967,2020-11-22,1,0,0,0,0,0
104518,967,2020-11-23,2,0,0,0,0,0
104519,967,2020-11-24,0,0,0,0,0,0
104520,967,2020-11-25,0,0,0,0,0,0
104521,967,2020-11-26,0,0,0,0,0,0
104522,967,2020-11-27,6,0,0,1,0,0
104523,967,2020-11-28,0,0,0,0,0,0
104524,967,2020-11-29,0,0,0,0,0,0
104525,967,2020-11-30,0,0,0,0,0,0
104526,967,2020-12-01,1,0,0,0,0,0
104527,967,2020-12-02,1,0,0,0,0,0
104528,967,2020-12-03,11,0,0,1,0,0
104529,967,2020-12-04,0,0,0,0,0,0
104530,967,2020-12-05,3,0,0,0,0,0
104531,967,2020-12-06,0,0,0,0,0,0
104532,967,2020-12-07,0,0,0,0,0,0
104533,967,2020-12-08,1,0,0,0,0,0
104534,967,2020-12-09,1,0,0,0,0,0
104535,967,2020-12-10,1,0,0,0,0,0
104536,967,2020-12-11,0,0,0,0,0,0
104537,967,2020-12-12,13,0,0,1,0,0
104538,967,2020-12-13,2,0,0,0,0,0
104539,967,2020-12-14,0,0,0,0,0,0
104540,967,2020-12-15,0,0,0,0,0,0
104541,967,2020-12-16,2,0,0,0,0,0
104542,967,2020-12-17,0,0,0,0,0,0
104543,967,2020-12-18,0,0,0,0,0,0
104544,968,2020-09-02,0,0,0,0,0,0
104545,968,2020-09-03,0,0,0,0,0,0
104546,968,2020-09-04,0,0,0,0,0,0
104547,968,2020-09-05,0,0,0,0,0,0
104548,968,2020-09-06,0,0,0,0,0,0
104549,968,2020-09-07,8,0,0,0,0,0
104550,968,2020-09-08,0,0,0,0,0,0
104551,968,2020-09-09,10,0,0,1,0,0
104552,968,2020-09-10,16,0,0,1,0,0
104553,968,2020-09-11,11,0,0,0,0,0
104554,968,2020-09-12,0,0,0,0,0,0
104555,968,2020-09-13,13,0,0,0,0,0
104556,968,2020-09-14,10,0,0,0,0,0
104557,968,2020-09-15,4,0,0,0,0,0
104558,968,2020-09-16,0,0,0,0,0,0
104559,968,2020-09-17,0,0,0,0,0,0
104560,968,2020-09-18,0,0,0,0,0,0
104561,968,2020-09-19,1,0,0,0,0,0
104562,968,2020-09-20,0,0,0,0,0,0
104563,968,2020-09-21,0,0,0,0,0,0
104564,968,2020-09-22,7,0,0,0,0,0
104565,968,2020-09-23,0,0,0,0,0,0
104566,968,2020-09-24,0,0,0,0,0,0
104567,968,2020-09-25,0,0,0,0,0,0
104568,968,2020-09-26,0,0,0,0,0,0
104569,968,2020-09-27,0,0,0,0,0,0
104570,968,2020-09-28,15,0,0,0,0,0
104571,968,2020-09-29,0,0,0,0,0,0
104572,968,2020-09-30,0,0,0,0,0,0
104573,968,2020-10-01,0,0,0,0,0,0
104574,968,2020-10-02,1,0,0,0,0,0
104575,968,2020-10-03,0,0,0,0,0,0
104576,968,2020-10-04,0,0,0,0,0,0
104577,968,2020-10-05,11,0,0,0,0,0
104578,968,2020-10-06,3,0,0,0,0,0
104579,968,2020-10-07,0,0,0,0,0,0
104580,968,2020-10-08,7,0,0,0,0,0
104581,968,2020-10-09,4,0,0,0,0,0
104582,968,2020-10-10,2,0,0,0,0,0
104583,968,2020-10-11,7,0,0,1,0,0
104584,968,2020-10-12,3,0,0,0,0,0
104585,968,2020-10-13,1,0,0,0,0,0
104586,968,2020-10-14,3,0,0,0,0,0
104587,968,2020-10-15,1,0,0,0,0,0
104588,968,2020-10-16,1,1,0,0,0,0
104589,968,2020-10-17,0,0,0,0,0,0
104590,968,2020-10-18,10,0,0,0,0,0
104591,968,2020-10-19,0,0,0,0,0,0
104592,968,2020-10-20,1,0,0,0,0,0
104593,968,2020-10-21,1,0,0,0,0,0
104594,968,2020-10-22,0,0,0,0,0,0
104595,968,2020-10-23,0,0,0,0,0,0
104596,968,2020-10-24,0,0,0,0,0,0
104597,968,2020-10-25,3,0,0,0,0,0
104598,968,2020-10-26,0,0,0,0,0,0
104599,968,2020-10-27,0,0,0,0,0,0
104600,968,2020-10-28,17,0,0,0,0,0
104601,968,2020-10-29,0,0,0,0,0,0
104602,968,2020-10-30,0,0,0,0,0,0
104603,968,2020-10-31,2,0,0,0,0,0
104604,968,2020-11-01,1,0,0,0,0,0
104605,968,2020-11-02,0,0,0,0,0,0
104606,968,2020-11-03,2,0,0,0,0,0
104607,968,2020-11-04,0,0,0,0,0,0
104608,968,2020-11-05,9,0,0,1,0,0
104609,968,2020-11-06,7,1,0,0,0,0
104610,968,2020-11-07,0,0,0,0,0,0
104611,968,2020-11-08,0,0,0,0,0,0
104612,968,2020-11-09,5,0,0,0,0,0
104613,968,2020-11-10,0,1,0,0,0,0
104614,968,2020-11-11,0,0,0,0,0,0
104615,968,2020-11-12,4,0,0,0,0,0
104616,968,2020-11-13,0,0,0,0,0,0
104617,968,2020-11-14,0,0,0,0,0,0
104618,968,2020-11-15,1,0,0,0,0,0
104619,968,2020-11-16,0,0,0,0,0,0
104620,968,2020-11-17,10,0,0,0,0,0
104621,968,2020-11-18,1,0,0,0,0,0
104622,968,2020-11-19,0,0,0,0,0,0
104623,968,2020-11-20,0,0,0,0,0,0
104624,968,2020-11-21,0,0,0,0,0,0
104625,968,2020-11-22,0,0,0,0,0,0
104626,968,2020-11-23,1,0,0,0,0,0
104627,968,2020-11-24,0,0,0,0,0,0
104628,968,2020-11-25,0,0,0,0,0,0
104629,968,2020-11-26,0,0,0,0,0,0
104630,968,2020-11-27,0,0,0,0,0,0
104631,968,2020-11-28,1,0,0,0,0,0
104632,968,2020-11-29,5,0,0,0,0,0
104633,968,2020-11-30,14,0,0,1,0,0
104634,968,2020-12-01,0,0,0,0,0,0
104635,968,2020-12-02,0,0,0,0,0,0
104636,968,2020-12-03,0,0,0,0,0,0
104637,968,2020-12-04,7,0,0,1,0,0
104638,968,2020-12-05,2,0,0,0,0,0
104639,968,2020-12-06,1,0,0,0,0,0
104640,968,2020-12-07,1,0,0,0,0,0
104641,968,2020-12-08,6,0,0,0,0,0
104642,968,2020-12-09,0,0,0,0,0,0
104643,968,2020-12-10,0,0,0,0,0,0
104644,968,2020-12-11,0,0,0,0,0,0
104645,968,2020-12-12,0,0,0,0,0,0
104646,968,2020-12-13,1,0,0,0,0,0
104647,968,2020-12-14,2,0,0,1,0,0
104648,968,2020-12-15,6,0,0,0,0,0
104649,968,2020-12-16,3,0,0,0,1,0
104650,968,2020-12-17,0,0,0,0,0,0
104651,968,2020-12-18,9,1,0,0,0,0
104652,969,2020-09-02,0,0,0,0,0,0
104653,969,2020-09-03,0,0,0,0,0,0
104654,969,2020-09-04,0,0,0,0,0,0
104655,969,2020-09-05,0,0,0,0,0,0
104656,969,2020-09-06,0,0,0,0,0,0
104657,969,2020-09-07,7,0,0,0,0,0
104658,969,2020-09-08,1,0,0,0,0,0
104659,969,2020-09-09,0,0,0,0,0,0
104660,969,2020-09-10,11,0,0,1,0,0
104661,969,2020-09-11,0,0,0,0,0,0
104662,969,2020-09-12,4,0,0,1,0,0
104663,969,2020-09-13,3,0,0,0,0,0
104664,969,2020-09-14,0,1,0,0,0,0
104665,969,2020-09-15,3,0,1,0,0,0
104666,969,2020-09-16,0,0,0,0,0,0
104667,969,2020-09-17,0,0,0,0,0,0
104668,969,2020-09-18,0,0,0,0,0,0
104669,969,2020-09-19,1,0,0,0,0,0
104670,969,2020-09-20,13,0,0,0,0,0
104671,969,2020-09-21,0,0,0,0,0,0
104672,969,2020-09-22,0,0,0,0,0,0
104673,969,2020-09-23,7,0,0,0,0,0
104674,969,2020-09-24,1,0,0,0,0,0
104675,969,2020-09-25,0,0,0,0,0,0
104676,969,2020-09-26,1,0,0,0,0,0
104677,969,2020-09-27,0,0,0,0,0,0
104678,969,2020-09-28,0,0,0,0,0,0
104679,969,2020-09-29,0,0,0,0,0,0
104680,969,2020-09-30,2,0,0,0,0,0
104681,969,2020-10-01,1,0,0,0,0,0
104682,969,2020-10-02,0,0,0,0,1,0
104683,969,2020-10-03,4,0,0,0,0,0
104684,969,2020-10-04,0,0,0,0,0,0
104685,969,2020-10-05,0,0,0,0,0,0
104686,969,2020-10-06,1,0,0,0,0,0
104687,969,2020-10-07,8,0,0,0,0,0
104688,969,2020-10-08,2,0,0,0,0,0
104689,969,2020-10-09,0,0,0,0,0,0
104690,969,2020-10-10,0,0,0,0,0,0
104691,969,2020-10-11,0,0,0,0,0,0
104692,969,2020-10-12,0,0,0,0,0,0
104693,969,2020-10-13,0,0,0,0,0,0
104694,969,2020-10-14,0,0,0,0,0,0
104695,969,2020-10-15,0,0,0,0,0,0
104696,969,2020-10-16,1,0,0,0,0,0
104697,969,2020-10-17,0,0,0,0,0,0
104698,969,2020-10-18,1,0,0,0,0,0
104699,969,2020-10-19,0,0,0,0,0,0
104700,969,2020-10-20,1,0,0,0,0,0
104701,969,2020-10-21,0,0,0,0,0,0
104702,969,2020-10-22,0,0,0,0,0,0
104703,969,2020-10-23,0,0,0,0,0,0
104704,969,2020-10-24,0,0,0,0,0,0
104705,969,2020-10-25,0,0,0,0,0,0
104706,969,2020-10-26,1,0,0,0,0,0
104707,969,2020-10-27,0,0,0,0,0,0
104708,969,2020-10-28,0,10,0,0,1,0
104709,969,2020-10-29,0,0,0,0,0,0
104710,969,2020-10-30,0,0,0,0,0,0
104711,969,2020-10-31,3,0,0,0,0,0
104712,969,2020-11-01,0,0,0,0,0,0
104713,969,2020-11-02,1,0,0,0,0,0
104714,969,2020-11-03,0,0,0,0,0,0
104715,969,2020-11-04,6,0,0,0,0,0
104716,969,2020-11-05,9,0,0,0,1,0
104717,969,2020-11-06,1,0,0,0,0,0
104718,969,2020-11-07,0,0,0,0,0,0
104719,969,2020-11-08,0,0,0,0,0,0
104720,969,2020-11-09,3,0,0,0,0,0
104721,969,2020-11-10,0,0,0,0,0,0
104722,969,2020-11-11,0,0,0,0,0,0
104723,969,2020-11-12,0,0,0,0,0,0
104724,969,2020-11-13,0,0,0,0,0,0
104725,969,2020-11-14,6,0,0,0,0,0
104726,969,2020-11-15,2,0,0,0,0,0
104727,969,2020-11-16,0,0,0,0,0,0
104728,969,2020-11-17,0,0,0,0,0,0
104729,969,2020-11-18,0,0,0,0,0,0
104730,969,2020-11-19,0,0,0,0,0,0
104731,969,2020-11-20,0,0,0,0,0,0
104732,969,2020-11-21,6,0,0,0,0,0
104733,969,2020-11-22,0,0,0,0,0,0
104734,969,2020-11-23,0,0,0,0,0,0
104735,969,2020-11-24,0,0,0,0,0,0
104736,969,2020-11-25,0,0,0,0,0,0
104737,969,2020-11-26,0,0,0,0,0,0
104738,969,2020-11-27,21,0,0,0,0,0
104739,969,2020-11-28,0,2,0,0,0,0
104740,969,2020-11-29,1,0,0,0,0,0
104741,969,2020-11-30,10,0,0,0,0,0
104742,969,2020-12-01,4,0,0,0,0,0
104743,969,2020-12-02,1,0,0,0,0,0
104744,969,2020-12-03,0,0,0,0,0,0
104745,969,2020-12-04,5,0,0,0,0,0
104746,969,2020-12-05,9,0,0,0,0,0
104747,969,2020-12-06,0,0,0,0,0,0
104748,969,2020-12-07,0,0,0,0,0,0
104749,969,2020-12-08,0,0,0,0,0,0
104750,969,2020-12-09,7,0,0,0,0,0
104751,969,2020-12-10,1,0,0,0,0,0
104752,969,2020-12-11,0,0,0,0,0,0
104753,969,2020-12-12,0,0,0,0,0,0
104754,969,2020-12-13,0,0,0,0,0,0
104755,969,2020-12-14,0,0,0,0,0,0
104756,969,2020-12-15,0,0,0,0,0,0
104757,969,2020-12-16,0,0,0,0,0,0
104758,969,2020-12-17,4,0,0,0,0,0
104759,969,2020-12-18,5,0,0,0,0,0
104760,970,2020-09-02,0,0,0,0,0,0
104761,970,2020-09-03,0,0,0,0,0,0
104762,970,2020-09-04,0,0,0,0,0,0
104763,970,2020-09-05,0,0,0,0,0,0
104764,970,2020-09-06,0,0,0,0,0,0
104765,970,2020-09-07,11,0,0,0,0,0
104766,970,2020-09-08,0,0,0,0,0,0
104767,970,2020-09-09,0,0,0,0,0,0
104768,970,2020-09-10,0,0,0,0,0,0
104769,970,2020-09-11,1,0,0,0,0,0
104770,970,2020-09-12,0,0,0,0,0,0
104771,970,2020-09-13,4,0,0,0,0,0
104772,970,2020-09-14,0,0,0,0,0,0
104773,970,2020-09-15,0,0,0,0,0,0
104774,970,2020-09-16,6,0,0,0,0,0
104775,970,2020-09-17,0,0,0,0,0,0
104776,970,2020-09-18,2,0,0,0,0,0
104777,970,2020-09-19,1,0,0,0,0,0
104778,970,2020-09-20,0,0,0,0,0,0
104779,970,2020-09-21,14,0,0,0,0,0
104780,970,2020-09-22,16,0,0,1,0,0
104781,970,2020-09-23,0,0,0,0,0,0
104782,970,2020-09-24,0,0,0,0,0,0
104783,970,2020-09-25,0,0,0,0,0,0
104784,970,2020-09-26,0,0,0,0,0,0
104785,970,2020-09-27,1,0,0,0,0,0
104786,970,2020-09-28,0,0,0,0,0,0
104787,970,2020-09-29,1,0,0,0,0,0
104788,970,2020-09-30,14,0,0,0,0,0
104789,970,2020-10-01,10,0,0,0,0,0
104790,970,2020-10-02,1,0,0,0,0,0
104791,970,2020-10-03,0,0,0,0,0,0
104792,970,2020-10-04,1,0,0,0,0,0
104793,970,2020-10-05,0,0,0,0,0,0
104794,970,2020-10-06,9,0,0,0,0,0
104795,970,2020-10-07,3,0,0,1,0,0
104796,970,2020-10-08,0,0,0,0,0,0
104797,970,2020-10-09,6,0,0,0,0,0
104798,970,2020-10-10,1,0,0,0,0,0
104799,970,2020-10-11,0,0,0,0,0,0
104800,970,2020-10-12,0,0,0,0,1,0
104801,970,2020-10-13,6,0,0,0,0,0
104802,970,2020-10-14,0,1,0,0,0,0
104803,970,2020-10-15,7,0,0,0,0,0
104804,970,2020-10-16,1,0,0,0,0,0
104805,970,2020-10-17,0,0,0,0,0,0
104806,970,2020-10-18,0,0,0,0,0,0
104807,970,2020-10-19,1,0,0,0,0,0
104808,970,2020-10-20,0,0,0,0,0,0
104809,970,2020-10-21,1,0,0,0,0,0
104810,970,2020-10-22,0,0,0,0,0,0
104811,970,2020-10-23,0,0,0,0,0,0
104812,970,2020-10-24,2,0,0,0,0,0
104813,970,2020-10-25,3,0,0,0,0,0
104814,970,2020-10-26,4,0,0,0,0,0
104815,970,2020-10-27,0,0,0,0,0,0
104816,970,2020-10-28,1,1,0,0,0,0
104817,970,2020-10-29,0,0,0,0,0,0
104818,970,2020-10-30,2,0,0,0,0,0
104819,970,2020-10-31,0,0,0,0,0,0
104820,970,2020-11-01,0,0,0,0,0,0
104821,970,2020-11-02,10,0,0,1,0,0
104822,970,2020-11-03,2,0,0,0,0,0
104823,970,2020-11-04,10,0,0,0,0,0
104824,970,2020-11-05,6,0,0,0,0,0
104825,970,2020-11-06,5,0,0,0,0,0
104826,970,2020-11-07,0,0,0,0,0,0
104827,970,2020-11-08,1,0,0,0,0,0
104828,970,2020-11-09,3,0,0,1,0,0
104829,970,2020-11-10,0,0,0,0,0,0
104830,970,2020-11-11,0,0,0,0,0,0
104831,970,2020-11-12,0,0,0,0,0,0
104832,970,2020-11-13,0,0,0,0,0,0
104833,970,2020-11-14,0,0,0,0,0,0
104834,970,2020-11-15,9,0,0,1,0,0
104835,970,2020-11-16,0,0,0,0,0,0
104836,970,2020-11-17,5,0,0,0,0,0
104837,970,2020-11-18,0,0,0,0,0,0
104838,970,2020-11-19,10,0,0,0,0,0
104839,970,2020-11-20,1,0,0,0,0,0
104840,970,2020-11-21,5,0,0,0,0,0
104841,970,2020-11-22,1,0,0,0,0,0
104842,970,2020-11-23,0,0,0,0,0,0
104843,970,2020-11-24,13,0,0,0,0,0
104844,970,2020-11-25,3,0,0,0,0,0
104845,970,2020-11-26,1,0,0,0,0,0
104846,970,2020-11-27,1,0,0,0,0,0
104847,970,2020-11-28,0,0,0,0,0,0
104848,970,2020-11-29,0,0,0,0,0,0
104849,970,2020-11-30,5,0,0,0,0,0
104850,970,2020-12-01,0,0,0,0,0,0
104851,970,2020-12-02,4,0,0,0,0,0
104852,970,2020-12-03,0,0,0,0,0,0
104853,970,2020-12-04,0,0,0,0,0,0
104854,970,2020-12-05,0,0,0,0,0,0
104855,970,2020-12-06,0,0,0,0,0,0
104856,970,2020-12-07,0,0,0,0,0,0
104857,970,2020-12-08,0,0,0,0,0,0
104858,970,2020-12-09,3,0,0,0,0,0
104859,970,2020-12-10,1,0,0,0,0,0
104860,970,2020-12-11,0,0,0,0,0,0
104861,970,2020-12-12,5,0,0,1,0,0
104862,970,2020-12-13,0,0,0,0,0,0
104863,970,2020-12-14,0,0,0,0,0,0
104864,970,2020-12-15,0,0,0,0,0,0
104865,970,2020-12-16,2,0,0,0,0,0
104866,970,2020-12-17,1,0,0,0,0,0
104867,970,2020-12-18,0,0,0,0,0,0
104868,971,2020-09-02,0,0,0,0,0,0
104869,971,2020-09-03,0,0,0,0,0,0
104870,971,2020-09-04,0,0,0,0,0,0
104871,971,2020-09-05,1,0,0,0,0,0
104872,971,2020-09-06,0,0,0,0,0,0
104873,971,2020-09-07,0,0,0,0,0,0
104874,971,2020-09-08,0,0,0,0,0,0
104875,971,2020-09-09,0,0,0,0,0,0
104876,971,2020-09-10,1,0,0,0,0,0
104877,971,2020-09-11,0,0,0,0,0,0
104878,971,2020-09-12,0,0,0,0,0,0
104879,971,2020-09-13,0,0,0,0,0,0
104880,971,2020-09-14,0,0,0,0,0,0
104881,971,2020-09-15,3,0,0,0,0,0
104882,971,2020-09-16,0,0,0,0,0,0
104883,971,2020-09-17,1,0,0,0,0,0
104884,971,2020-09-18,0,0,0,0,0,0
104885,971,2020-09-19,11,0,0,0,0,0
104886,971,2020-09-20,1,0,0,0,0,0
104887,971,2020-09-21,2,0,0,0,0,0
104888,971,2020-09-22,22,0,0,0,0,0
104889,971,2020-09-23,0,0,0,0,0,0
104890,971,2020-09-24,0,0,0,0,0,0
104891,971,2020-09-25,4,0,0,0,0,0
104892,971,2020-09-26,4,0,0,0,1,0
104893,971,2020-09-27,0,0,0,0,0,0
104894,971,2020-09-28,1,0,0,0,0,0
104895,971,2020-09-29,0,0,0,0,0,0
104896,971,2020-09-30,2,0,0,0,0,0
104897,971,2020-10-01,0,0,0,0,0,0
104898,971,2020-10-02,1,0,0,0,0,0
104899,971,2020-10-03,0,0,0,0,0,0
104900,971,2020-10-04,0,0,0,0,0,0
104901,971,2020-10-05,0,0,0,0,0,0
104902,971,2020-10-06,1,0,0,0,0,0
104903,971,2020-10-07,0,0,0,0,0,0
104904,971,2020-10-08,2,0,0,0,0,0
104905,971,2020-10-09,0,0,0,0,0,0
104906,971,2020-10-10,5,0,0,0,0,0
104907,971,2020-10-11,0,0,0,0,0,0
104908,971,2020-10-12,0,0,0,0,0,0
104909,971,2020-10-13,1,0,0,0,1,0
104910,971,2020-10-14,0,0,0,0,0,0
104911,971,2020-10-15,0,0,0,0,0,0
104912,971,2020-10-16,0,0,0,0,0,0
104913,971,2020-10-17,0,0,0,0,0,0
104914,971,2020-10-18,0,0,0,0,0,0
104915,971,2020-10-19,0,0,0,0,0,0
104916,971,2020-10-20,9,0,0,0,0,0
104917,971,2020-10-21,0,0,0,0,0,0
104918,971,2020-10-22,0,0,0,0,0,0
104919,971,2020-10-23,0,1,0,0,0,0
104920,971,2020-10-24,31,0,0,0,0,0
104921,971,2020-10-25,1,0,0,0,0,0
104922,971,2020-10-26,2,0,0,0,0,0
104923,971,2020-10-27,15,0,0,0,0,0
104924,971,2020-10-28,6,0,0,0,0,0
104925,971,2020-10-29,0,0,0,0,0,0
104926,971,2020-10-30,2,0,0,0,0,0
104927,971,2020-10-31,0,0,0,0,0,0
104928,971,2020-11-01,3,1,0,0,0,0
104929,971,2020-11-02,0,0,0,0,0,0
104930,971,2020-11-03,1,0,0,0,0,0
104931,971,2020-11-04,9,0,1,0,0,0
104932,971,2020-11-05,1,1,0,0,0,0
104933,971,2020-11-06,0,0,0,0,0,0
104934,971,2020-11-07,0,0,0,0,0,0
104935,971,2020-11-08,3,0,0,0,0,0
104936,971,2020-11-09,1,0,0,0,0,0
104937,971,2020-11-10,1,0,0,0,0,0
104938,971,2020-11-11,1,0,0,0,0,0
104939,971,2020-11-12,0,0,0,0,0,0
104940,971,2020-11-13,0,0,0,0,0,0
104941,971,2020-11-14,0,0,0,0,0,0
104942,971,2020-11-15,0,0,0,0,0,0
104943,971,2020-11-16,0,0,0,0,0,0
104944,971,2020-11-17,0,0,0,0,0,0
104945,971,2020-11-18,0,0,0,0,0,0
104946,971,2020-11-19,0,0,0,0,0,0
104947,971,2020-11-20,0,0,0,0,0,0
104948,971,2020-11-21,1,0,0,0,0,0
104949,971,2020-11-22,4,0,0,1,0,0
104950,971,2020-11-23,2,0,0,0,0,0
104951,971,2020-11-24,4,0,0,0,0,0
104952,971,2020-11-25,0,2,0,0,0,0
104953,971,2020-11-26,0,0,0,0,0,0
104954,971,2020-11-27,1,0,0,0,0,0
104955,971,2020-11-28,0,0,0,0,0,0
104956,971,2020-11-29,0,0,0,0,0,0
104957,971,2020-11-30,1,0,0,0,1,0
104958,971,2020-12-01,0,0,0,0,0,0
104959,971,2020-12-02,1,0,0,0,0,0
104960,971,2020-12-03,0,0,0,0,0,0
104961,971,2020-12-04,0,0,0,0,0,0
104962,971,2020-12-05,0,0,0,0,0,0
104963,971,2020-12-06,0,0,0,0,0,0
104964,971,2020-12-07,3,0,0,0,0,0
104965,971,2020-12-08,0,0,0,0,0,0
104966,971,2020-12-09,2,0,0,0,0,0
104967,971,2020-12-10,3,0,0,0,0,0
104968,971,2020-12-11,4,0,0,0,0,0
104969,971,2020-12-12,2,0,0,0,0,0
104970,971,2020-12-13,14,0,0,0,0,0
104971,971,2020-12-14,0,0,0,0,0,0
104972,971,2020-12-15,0,0,0,0,0,0
104973,971,2020-12-16,5,0,0,0,0,0
104974,971,2020-12-17,0,0,0,0,0,0
104975,971,2020-12-18,1,0,0,0,0,0
104976,972,2020-09-02,0,0,0,0,0,0
104977,972,2020-09-03,0,0,0,0,0,0
104978,972,2020-09-04,0,0,0,0,0,0
104979,972,2020-09-05,0,0,0,0,0,0
104980,972,2020-09-06,0,0,0,0,0,0
104981,972,2020-09-07,3,0,0,0,0,0
104982,972,2020-09-08,0,0,0,0,0,0
104983,972,2020-09-09,1,0,0,0,0,0
104984,972,2020-09-10,0,0,0,0,0,0
104985,972,2020-09-11,7,0,0,0,0,0
104986,972,2020-09-12,0,0,0,0,0,0
104987,972,2020-09-13,0,0,0,0,0,0
104988,972,2020-09-14,0,0,0,0,0,0
104989,972,2020-09-15,0,0,0,0,0,0
104990,972,2020-09-16,0,0,0,0,0,0
104991,972,2020-09-17,0,0,0,0,0,0
104992,972,2020-09-18,4,0,0,0,0,0
104993,972,2020-09-19,11,0,0,0,0,0
104994,972,2020-09-20,1,0,0,0,0,0
104995,972,2020-09-21,2,0,0,0,0,0
104996,972,2020-09-22,18,0,0,0,0,0
104997,972,2020-09-23,0,0,0,0,0,0
104998,972,2020-09-24,0,0,0,0,0,0
104999,972,2020-09-25,1,0,0,0,0,0
105000,972,2020-09-26,0,0,0,0,0,0
105001,972,2020-09-27,0,0,0,0,0,0
105002,972,2020-09-28,1,0,0,0,0,0
105003,972,2020-09-29,1,0,0,0,0,0
105004,972,2020-09-30,0,1,0,0,0,0
105005,972,2020-10-01,0,0,0,0,0,0
105006,972,2020-10-02,0,0,0,0,0,0
105007,972,2020-10-03,10,0,0,0,0,0
105008,972,2020-10-04,2,0,0,0,0,0
105009,972,2020-10-05,4,0,0,0,0,0
105010,972,2020-10-06,9,0,0,0,0,0
105011,972,2020-10-07,0,0,0,0,0,0
105012,972,2020-10-08,0,0,0,0,0,0
105013,972,2020-10-09,0,0,0,0,0,0
105014,972,2020-10-10,0,0,0,0,0,0
105015,972,2020-10-11,0,0,0,0,0,0
105016,972,2020-10-12,1,0,0,0,0,0
105017,972,2020-10-13,1,0,0,0,0,0
105018,972,2020-10-14,7,0,0,0,0,0
105019,972,2020-10-15,1,0,0,0,0,0
105020,972,2020-10-16,1,0,0,0,0,0
105021,972,2020-10-17,0,0,0,0,0,0
105022,972,2020-10-18,0,0,0,0,0,0
105023,972,2020-10-19,3,0,0,0,0,0
105024,972,2020-10-20,0,0,0,0,0,0
105025,972,2020-10-21,1,0,0,0,0,0
105026,972,2020-10-22,8,0,0,1,0,0
105027,972,2020-10-23,2,0,0,0,0,0
105028,972,2020-10-24,0,0,0,0,0,0
105029,972,2020-10-25,0,0,0,0,0,0
105030,972,2020-10-26,0,0,0,0,0,0
105031,972,2020-10-27,0,0,0,0,0,0
105032,972,2020-10-28,0,0,0,0,0,0
105033,972,2020-10-29,1,0,0,1,0,0
105034,972,2020-10-30,0,0,0,0,0,0
105035,972,2020-10-31,0,0,0,0,0,0
105036,972,2020-11-01,0,0,0,0,0,0
105037,972,2020-11-02,0,0,0,0,0,0
105038,972,2020-11-03,15,0,0,0,0,0
105039,972,2020-11-04,0,1,0,0,1,0
105040,972,2020-11-05,0,0,0,0,1,0
105041,972,2020-11-06,0,0,0,0,0,0
105042,972,2020-11-07,3,0,0,0,0,0
105043,972,2020-11-08,0,0,0,0,0,0
105044,972,2020-11-09,11,0,0,1,0,0
105045,972,2020-11-10,0,0,0,0,0,0
105046,972,2020-11-11,0,0,0,0,0,0
105047,972,2020-11-12,0,0,0,0,0,0
105048,972,2020-11-13,0,0,0,0,0,0
105049,972,2020-11-14,0,2,0,0,0,0
105050,972,2020-11-15,0,0,0,0,0,0
105051,972,2020-11-16,0,0,0,0,0,0
105052,972,2020-11-17,1,0,0,0,0,0
105053,972,2020-11-18,1,0,0,0,0,0
105054,972,2020-11-19,0,0,0,0,0,0
105055,972,2020-11-20,0,0,0,0,0,0
105056,972,2020-11-21,0,0,0,0,0,0
105057,972,2020-11-22,1,0,0,0,0,0
105058,972,2020-11-23,3,0,0,0,0,0
105059,972,2020-11-24,0,0,0,0,0,0
105060,972,2020-11-25,1,0,0,0,0,0
105061,972,2020-11-26,1,0,0,1,0,0
105062,972,2020-11-27,4,1,1,0,0,0
105063,972,2020-11-28,0,0,0,0,0,0
105064,972,2020-11-29,5,0,0,0,0,0
105065,972,2020-11-30,0,0,0,0,0,0
105066,972,2020-12-01,0,0,0,0,0,0
105067,972,2020-12-02,1,0,0,0,0,0
105068,972,2020-12-03,16,0,0,0,0,0
105069,972,2020-12-04,2,0,0,0,0,0
105070,972,2020-12-05,0,0,0,0,0,0
105071,972,2020-12-06,0,0,0,0,0,0
105072,972,2020-12-07,5,0,0,0,0,0
105073,972,2020-12-08,0,0,0,0,0,0
105074,972,2020-12-09,0,0,0,0,0,0
105075,972,2020-12-10,0,0,0,0,0,0
105076,972,2020-12-11,3,0,0,0,0,0
105077,972,2020-12-12,10,0,0,0,0,0
105078,972,2020-12-13,0,0,0,0,0,0
105079,972,2020-12-14,3,0,0,0,0,0
105080,972,2020-12-15,0,0,0,0,0,0
105081,972,2020-12-16,0,0,0,0,0,0
105082,972,2020-12-17,1,0,0,0,0,0
